Date,CDU/CSU,SPD,GRÜNE,FDP,LINKE,AfD,FW,BSW,Sonstige,N Polled,institute,mode
2014-12-10,41.0,24.0,11.0,2.0,9.0,6.0,0.0,0.0,7.0,2503.0,forsa,T
2014-12-03,41.0,24.0,11.0,2.0,9.0,6.0,0.0,0.0,7.0,2502.0,forsa,T
2014-11-26,42.0,23.0,10.0,2.0,10.0,6.0,0.0,0.0,7.0,2501.0,forsa,T
2014-11-19,42.0,22.0,10.0,3.0,9.0,7.0,0.0,0.0,7.0,2501.0,forsa,T
2014-11-12,41.0,23.0,9.0,3.0,10.0,8.0,0.0,0.0,6.0,2502.0,forsa,T
2014-11-05,41.0,22.0,10.0,3.0,9.0,8.0,0.0,0.0,7.0,2504.0,forsa,T
2014-10-29,41.0,23.0,10.0,2.0,9.0,8.0,0.0,0.0,7.0,2504.0,forsa,T
2014-10-22,41.0,24.0,9.0,2.0,9.0,8.0,0.0,0.0,7.0,2504.0,forsa,T
2014-10-15,40.0,23.0,10.0,3.0,9.0,8.0,0.0,0.0,7.0,2505.0,forsa,T
2014-10-07,41.0,23.0,10.0,2.0,9.0,8.0,0.0,0.0,7.0,2004.0,forsa,T
2014-10-01,42.0,23.0,9.0,2.0,8.0,9.0,0.0,0.0,7.0,2501.0,forsa,T
2014-09-23,42.0,22.0,8.0,2.0,9.0,10.0,0.0,0.0,7.0,2501.0,forsa,T
2014-09-17,41.0,24.0,9.0,3.0,9.0,7.0,0.0,0.0,7.0,2503.0,forsa,T
2014-09-10,42.0,23.0,9.0,3.0,9.0,7.0,0.0,0.0,7.0,2502.0,forsa,T
2014-09-03,41.0,24.0,10.0,3.0,10.0,5.0,0.0,0.0,7.0,2504.0,forsa,T
2014-08-27,42.0,24.0,10.0,3.0,9.0,5.0,0.0,0.0,7.0,2504.0,forsa,T
2014-08-20,42.0,24.0,10.0,3.0,9.0,5.0,0.0,0.0,7.0,2502.0,forsa,T
2014-08-13,42.0,24.0,10.0,4.0,9.0,5.0,0.0,0.0,6.0,2500.0,forsa,T
2014-08-06,43.0,24.0,9.0,4.0,9.0,5.0,0.0,0.0,6.0,2501.0,forsa,T
2014-07-30,43.0,22.0,10.0,3.0,10.0,5.0,0.0,0.0,7.0,2501.0,forsa,T
2014-07-23,43.0,22.0,10.0,3.0,10.0,5.0,0.0,0.0,7.0,2505.0,forsa,T
2014-07-16,41.0,23.0,11.0,3.0,9.0,6.0,0.0,0.0,7.0,2503.0,forsa,T
2014-07-09,41.0,23.0,11.0,3.0,9.0,6.0,0.0,0.0,7.0,2014.0,forsa,T
2014-07-02,41.0,23.0,10.0,4.0,9.0,7.0,0.0,0.0,6.0,2502.0,forsa,T
2014-06-25,41.0,23.0,10.0,4.0,9.0,7.0,0.0,0.0,6.0,2504.0,forsa,T
2014-06-17,39.0,23.0,10.0,4.0,10.0,7.0,0.0,0.0,7.0,2001.0,forsa,T
2014-06-11,39.0,23.0,9.0,4.0,10.0,8.0,0.0,0.0,7.0,2501.0,forsa,T
2014-06-04,38.0,23.0,10.0,4.0,10.0,8.0,0.0,0.0,7.0,2002.0,forsa,T
2014-05-27,40.0,25.0,10.0,4.0,10.0,6.0,0.0,0.0,5.0,2503.0,forsa,T
2014-05-21,40.0,24.0,10.0,4.0,10.0,6.0,0.0,0.0,6.0,2501.0,forsa,T
2014-05-14,40.0,24.0,10.0,4.0,10.0,6.0,0.0,0.0,6.0,2504.0,forsa,T
2014-05-07,41.0,23.0,10.0,4.0,10.0,5.0,0.0,0.0,7.0,2001.0,forsa,T
2014-04-29,41.0,24.0,10.0,4.0,9.0,6.0,0.0,0.0,6.0,2002.0,forsa,T
2014-04-23,41.0,24.0,10.0,4.0,10.0,5.0,0.0,0.0,6.0,2002.0,forsa,T
2014-04-15,41.0,23.0,10.0,4.0,10.0,6.0,0.0,0.0,6.0,2501.0,forsa,T
2014-04-09,42.0,23.0,10.0,4.0,10.0,5.0,0.0,0.0,6.0,2502.0,forsa,T
2014-04-02,42.0,23.0,9.0,4.0,10.0,6.0,0.0,0.0,6.0,2501.0,forsa,T
2014-03-26,41.0,23.0,10.0,4.0,10.0,5.0,0.0,0.0,7.0,2502.0,forsa,T
2014-03-19,42.0,23.0,9.0,4.0,10.0,5.0,0.0,0.0,7.0,2500.0,forsa,T
2014-03-12,42.0,23.0,9.0,4.0,10.0,5.0,0.0,0.0,7.0,2503.0,forsa,T
2014-03-05,40.0,22.0,10.0,4.0,11.0,6.0,0.0,0.0,7.0,2500.0,forsa,T
2014-02-26,41.0,22.0,10.0,5.0,10.0,5.0,0.0,0.0,7.0,2502.0,forsa,T
2014-02-19,40.0,24.0,10.0,4.0,10.0,5.0,0.0,0.0,7.0,2502.0,forsa,T
2014-02-12,41.0,24.0,10.0,4.0,10.0,4.0,0.0,0.0,7.0,2502.0,forsa,T
2014-02-05,42.0,24.0,10.0,4.0,9.0,4.0,0.0,0.0,7.0,2501.0,forsa,T
2014-01-29,42.0,23.0,11.0,4.0,9.0,4.0,0.0,0.0,7.0,2503.0,forsa,T
2014-01-22,41.0,23.0,10.0,5.0,10.0,4.0,0.0,0.0,7.0,2502.0,forsa,T
2014-01-15,40.0,23.0,10.0,5.0,10.0,5.0,0.0,0.0,7.0,2503.0,forsa,T
2014-01-08,41.0,23.0,10.0,5.0,10.0,5.0,0.0,0.0,6.0,1003.0,forsa,T
2014-01-01,42.0,24.0,10.0,5.0,10.0,4.0,0.0,0.0,5.0,2508.0,forsa,T
2013-12-17,42.0,24.0,9.0,4.0,10.0,5.0,0.0,0.0,6.0,2505.0,forsa,T
2013-12-11,43.0,24.0,9.0,3.0,10.0,5.0,0.0,0.0,6.0,2504.0,forsa,T
2013-12-04,42.0,23.0,10.0,3.0,10.0,5.0,0.0,0.0,7.0,2507.0,forsa,T
2013-11-20,41.0,24.0,10.0,4.0,10.0,5.0,0.0,0.0,6.0,2501.0,forsa,T
2013-11-13,41.0,24.0,9.0,4.0,10.0,5.0,0.0,0.0,7.0,2501.0,forsa,T
2013-11-06,42.0,25.0,9.0,3.0,9.0,5.0,0.0,0.0,7.0,2500.0,forsa,T
2013-10-30,42.0,24.0,9.0,4.0,9.0,5.0,0.0,0.0,7.0,2501.0,forsa,T
2013-10-23,43.0,25.0,8.0,4.0,9.0,5.0,0.0,0.0,6.0,2500.0,forsa,T
2013-10-16,44.0,24.0,8.0,4.0,8.0,6.0,0.0,0.0,6.0,2501.0,forsa,T
2013-10-09,45.0,24.0,8.0,3.0,8.0,6.0,0.0,0.0,6.0,2000.0,forsa,T
2013-10-01,42.0,25.0,8.0,4.0,9.0,5.0,0.0,0.0,7.0,2499.0,forsa,T
2000-12-13,36.0,40.0,6.0,8.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2000-12-06,38.0,39.0,6.0,7.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-11-29,36.0,40.0,6.0,7.0,6.0,0.0,0.0,0.0,5.0,,forsa,T
2000-11-22,37.0,39.0,6.0,8.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-11-15,35.0,41.0,6.0,6.0,6.0,0.0,0.0,0.0,6.0,,forsa,T
2000-11-08,35.0,41.0,6.0,7.0,6.0,0.0,0.0,0.0,5.0,,forsa,T
2000-11-01,36.0,41.0,6.0,7.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2000-10-25,35.0,41.0,6.0,8.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2000-10-18,35.0,42.0,6.0,7.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2000-10-11,35.0,40.0,7.0,8.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-10-04,36.0,39.0,7.0,8.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-09-27,36.0,40.0,6.0,7.0,6.0,0.0,0.0,0.0,5.0,,forsa,T
2000-09-20,34.0,42.0,6.0,7.0,5.0,0.0,0.0,0.0,6.0,,forsa,T
2000-09-13,32.0,44.0,6.0,8.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-09-06,34.0,43.0,6.0,7.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-08-30,33.0,43.0,6.0,7.0,5.0,0.0,0.0,0.0,6.0,,forsa,T
2000-08-24,33.0,43.0,6.0,8.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-08-17,33.0,43.0,6.0,8.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-08-10,33.0,42.0,6.0,9.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-08-03,33.0,43.0,6.0,8.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-07-27,33.0,42.0,6.0,9.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-07-20,33.0,43.0,5.0,9.0,4.0,0.0,0.0,0.0,6.0,,forsa,T
2000-07-13,37.0,38.0,5.0,11.0,4.0,0.0,0.0,0.0,5.0,,forsa,T
2000-07-06,38.0,39.0,5.0,9.0,4.0,0.0,0.0,0.0,5.0,,forsa,T
2000-06-29,37.0,38.0,5.0,9.0,5.0,0.0,0.0,0.0,6.0,,forsa,T
2000-06-22,38.0,36.0,6.0,10.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-06-15,38.0,38.0,6.0,10.0,4.0,0.0,0.0,0.0,4.0,,forsa,T
2000-06-08,37.0,38.0,6.0,9.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-05-31,36.0,40.0,6.0,9.0,4.0,0.0,0.0,0.0,5.0,,forsa,T
2000-05-25,35.0,40.0,7.0,9.0,4.0,0.0,0.0,0.0,5.0,,forsa,T
2000-05-18,36.0,40.0,6.0,8.0,4.0,0.0,0.0,0.0,6.0,,forsa,T
2000-05-11,37.0,41.0,6.0,6.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2000-05-04,38.0,40.0,7.0,6.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2000-04-27,37.0,39.0,7.0,6.0,5.0,0.0,0.0,0.0,6.0,,forsa,T
2000-04-20,38.0,41.0,6.0,5.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2000-04-13,33.0,41.0,7.0,7.0,7.0,0.0,0.0,0.0,5.0,,forsa,T
2000-04-06,33.0,41.0,7.0,8.0,7.0,0.0,0.0,0.0,4.0,,forsa,T
2000-03-30,33.0,41.0,7.0,7.0,7.0,0.0,0.0,0.0,5.0,,forsa,T
2000-03-23,31.0,41.0,7.0,7.0,7.0,0.0,0.0,0.0,7.0,,forsa,T
2000-03-16,32.0,42.0,7.0,7.0,7.0,0.0,0.0,0.0,5.0,,forsa,T
2000-03-09,29.0,43.0,7.0,8.0,7.0,0.0,0.0,0.0,6.0,,forsa,T
2000-03-02,29.0,44.0,7.0,8.0,7.0,0.0,0.0,0.0,5.0,,forsa,T
2000-02-24,26.0,43.0,7.0,10.0,8.0,0.0,0.0,0.0,6.0,,forsa,T
2000-02-17,28.0,42.0,8.0,7.0,8.0,0.0,0.0,0.0,7.0,,forsa,T
2000-02-10,26.0,41.0,9.0,10.0,8.0,0.0,0.0,0.0,6.0,,forsa,T
2000-02-03,28.0,42.0,7.0,9.0,7.0,0.0,0.0,0.0,7.0,,forsa,T
2000-01-27,29.0,42.0,7.0,8.0,7.0,0.0,0.0,0.0,7.0,,forsa,T
2000-01-20,29.0,44.0,6.0,8.0,8.0,0.0,0.0,0.0,5.0,,forsa,T
2000-01-13,37.0,40.0,6.0,5.0,7.0,0.0,0.0,0.0,5.0,,forsa,T
2000-01-06,38.0,40.0,6.0,5.0,7.0,0.0,0.0,0.0,4.0,,forsa,T
2001-12-13,37.0,38.0,5.0,7.0,8.0,0.0,0.0,0.0,5.0,,forsa,T
2001-12-06,34.0,41.0,6.0,9.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2001-11-29,33.0,41.0,6.0,9.0,7.0,0.0,0.0,0.0,4.0,,forsa,T
2001-11-22,33.0,42.0,5.0,9.0,7.0,0.0,0.0,0.0,4.0,,forsa,T
2001-11-15,33.0,41.0,6.0,9.0,7.0,0.0,0.0,0.0,4.0,,forsa,T
2001-11-08,33.0,41.0,6.0,9.0,7.0,0.0,0.0,0.0,4.0,,forsa,T
2001-11-01,32.0,41.0,6.0,10.0,7.0,0.0,0.0,0.0,4.0,,forsa,T
2001-10-25,35.0,42.0,6.0,7.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2001-10-18,35.0,42.0,6.0,8.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-10-11,34.0,42.0,6.0,8.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2001-10-04,35.0,42.0,6.0,8.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-09-27,36.0,41.0,6.0,8.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-09-20,37.0,40.0,6.0,8.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-09-13,36.0,37.0,7.0,9.0,6.0,0.0,0.0,0.0,5.0,,forsa,T
2001-09-06,37.0,37.0,7.0,9.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2001-08-30,37.0,36.0,7.0,10.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2001-08-23,36.0,37.0,7.0,10.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2001-08-16,35.0,38.0,7.0,9.0,7.0,0.0,0.0,0.0,4.0,,forsa,T
2001-08-09,34.0,39.0,7.0,10.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2001-08-02,33.0,39.0,8.0,10.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2001-07-26,34.0,39.0,7.0,9.0,7.0,0.0,0.0,0.0,4.0,,forsa,T
2001-07-19,34.0,39.0,7.0,10.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2001-07-12,34.0,39.0,7.0,10.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2001-07-05,35.0,38.0,7.0,10.0,7.0,0.0,0.0,0.0,3.0,,forsa,T
2001-06-28,34.0,38.0,7.0,10.0,8.0,0.0,0.0,0.0,3.0,,forsa,T
2001-06-21,36.0,39.0,7.0,9.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-06-14,34.0,41.0,7.0,10.0,4.0,0.0,0.0,0.0,4.0,,forsa,T
2001-06-07,33.0,42.0,6.0,10.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-05-31,34.0,40.0,7.0,10.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-05-23,34.0,40.0,6.0,11.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-05-17,33.0,40.0,6.0,12.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-05-10,33.0,42.0,6.0,9.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2001-05-03,36.0,41.0,6.0,8.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-04-26,34.0,41.0,7.0,9.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-04-19,35.0,41.0,6.0,7.0,6.0,0.0,0.0,0.0,5.0,,forsa,T
2001-04-11,36.0,42.0,6.0,7.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-04-05,35.0,42.0,6.0,8.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-03-29,34.0,41.0,7.0,8.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2001-03-22,34.0,41.0,7.0,8.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2001-03-15,33.0,41.0,7.0,9.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2001-03-08,33.0,41.0,8.0,8.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2001-03-01,33.0,41.0,7.0,8.0,6.0,0.0,0.0,0.0,5.0,,forsa,T
2001-02-22,33.0,42.0,8.0,8.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-02-15,33.0,42.0,8.0,8.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-02-08,34.0,41.0,8.0,8.0,5.0,0.0,0.0,0.0,4.0,,forsa,T
2001-02-01,34.0,40.0,8.0,8.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2001-01-25,35.0,39.0,8.0,8.0,5.0,0.0,0.0,0.0,5.0,,forsa,T
2001-01-17,35.0,39.0,7.0,8.0,6.0,0.0,0.0,0.0,5.0,,forsa,T
2001-01-10,36.0,40.0,6.0,7.0,6.0,0.0,0.0,0.0,5.0,,forsa,T
2001-01-03,37.0,40.0,6.0,6.0,6.0,0.0,0.0,0.0,5.0,,forsa,T
2002-12-17,48.0,30.0,10.0,4.0,4.0,0.0,0.0,0.0,4.0,2511.0,forsa,T
2002-12-11,48.0,29.0,11.0,4.0,4.0,0.0,0.0,0.0,4.0,2502.0,forsa,T
2002-12-04,50.0,27.0,11.0,4.0,4.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2002-11-27,50.0,28.0,10.0,5.0,4.0,0.0,0.0,0.0,3.0,2509.0,forsa,T
2002-11-20,48.0,30.0,10.0,4.0,4.0,0.0,0.0,0.0,4.0,2507.0,forsa,T
2002-11-13,46.0,32.0,10.0,5.0,4.0,0.0,0.0,0.0,3.0,2501.0,forsa,T
2002-11-06,45.0,33.0,10.0,5.0,4.0,0.0,0.0,0.0,3.0,2502.0,forsa,T
2002-10-30,43.0,35.0,10.0,6.0,3.0,0.0,0.0,0.0,3.0,2505.0,forsa,T
2002-10-23,41.0,37.0,10.0,7.0,3.0,0.0,0.0,0.0,2.0,2507.0,forsa,T
2002-10-17,40.0,38.0,10.0,6.0,3.0,0.0,0.0,0.0,3.0,2505.0,forsa,T
2002-10-09,40.0,38.0,10.0,6.0,4.0,0.0,0.0,0.0,2.0,2003.0,forsa,T
2002-10-01,39.0,39.0,10.0,7.0,3.0,0.0,0.0,0.0,2.0,2505.0,forsa,T
2002-09-18,38.0,40.0,7.0,8.0,4.0,0.0,0.0,0.0,3.0,3006.0,forsa,T
2002-09-13,38.0,40.0,7.0,8.0,4.0,0.0,0.0,0.0,3.0,,forsa,T
2002-09-11,38.0,38.0,8.0,9.0,5.0,0.0,0.0,0.0,2.0,3022.0,forsa,T
2002-09-06,39.0,39.0,7.0,9.0,4.0,0.0,0.0,0.0,2.0,2006.0,forsa,T
2002-09-04,39.0,39.0,7.0,8.0,4.0,0.0,0.0,0.0,3.0,3002.0,forsa,T
2002-08-29,39.0,38.0,7.0,9.0,4.0,0.0,0.0,0.0,3.0,,forsa,T
2002-08-28,40.0,38.0,7.0,8.0,5.0,0.0,0.0,0.0,2.0,3001.0,forsa,T
2002-08-23,40.0,38.0,7.0,8.0,5.0,0.0,0.0,0.0,2.0,2016.0,forsa,T
2002-08-17,40.0,36.0,7.0,8.0,5.0,0.0,0.0,0.0,4.0,1508.0,forsa,T
2002-08-14,41.0,35.0,6.0,10.0,4.0,0.0,0.0,0.0,4.0,3008.0,forsa,T
2002-08-08,41.0,36.0,6.0,9.0,4.0,0.0,0.0,0.0,4.0,,forsa,T
2002-08-07,42.0,35.0,6.0,9.0,5.0,0.0,0.0,0.0,3.0,3005.0,forsa,T
2002-08-01,43.0,34.0,6.0,9.0,5.0,0.0,0.0,0.0,3.0,,forsa,T
2002-07-31,42.0,35.0,6.0,9.0,5.0,0.0,0.0,0.0,3.0,2002.0,forsa,T
2002-07-25,42.0,35.0,6.0,9.0,6.0,0.0,0.0,0.0,2.0,,forsa,T
2002-07-24,40.0,36.0,6.0,9.0,6.0,0.0,0.0,0.0,3.0,3007.0,forsa,T
2002-07-17,40.0,37.0,6.0,8.0,5.0,0.0,0.0,0.0,4.0,3006.0,forsa,T
2002-07-10,39.0,36.0,7.0,8.0,6.0,0.0,0.0,0.0,4.0,3007.0,forsa,T
2002-07-04,39.0,36.0,7.0,8.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2002-07-02,39.0,36.0,6.0,9.0,6.0,0.0,0.0,0.0,4.0,3004.0,forsa,T
2002-06-26,41.0,35.0,6.0,9.0,5.0,0.0,0.0,0.0,4.0,2503.0,forsa,T
2002-06-21,41.0,35.0,6.0,9.0,5.0,0.0,0.0,0.0,4.0,2009.0,forsa,T
2002-06-19,38.0,36.0,6.0,10.0,6.0,0.0,0.0,0.0,4.0,3031.0,forsa,T
2002-06-14,38.0,36.0,6.0,10.0,6.0,0.0,0.0,0.0,4.0,3006.0,forsa,T
2002-06-12,38.0,36.0,6.0,10.0,6.0,0.0,0.0,0.0,4.0,3005.0,forsa,T
2002-06-06,39.0,35.0,7.0,10.0,6.0,0.0,0.0,0.0,3.0,,forsa,T
2002-06-04,40.0,35.0,6.0,9.0,6.0,0.0,0.0,0.0,4.0,3006.0,forsa,T
2002-05-31,40.0,34.0,5.0,10.0,6.0,0.0,0.0,0.0,5.0,,forsa,T
2002-05-29,38.0,34.0,6.0,12.0,6.0,0.0,0.0,0.0,4.0,2009.0,forsa,T
2002-05-25,39.0,33.0,6.0,12.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2002-05-19,39.0,33.0,7.0,12.0,6.0,0.0,0.0,0.0,3.0,,forsa,T
2002-05-15,41.0,32.0,7.0,11.0,6.0,0.0,0.0,0.0,3.0,1009.0,forsa,T
2002-05-07,41.0,31.0,7.0,12.0,6.0,0.0,0.0,0.0,3.0,2009.0,forsa,T
2002-04-29,41.0,32.0,6.0,11.0,6.0,0.0,0.0,0.0,4.0,2500.0,forsa,T
2002-04-24,39.0,34.0,7.0,11.0,6.0,0.0,0.0,0.0,3.0,,forsa,T
2002-04-17,40.0,35.0,7.0,9.0,5.0,0.0,0.0,0.0,4.0,2508.0,forsa,T
2002-04-10,40.0,33.0,7.0,9.0,7.0,0.0,0.0,0.0,4.0,2004.0,forsa,T
2002-04-03,40.0,34.0,6.0,9.0,7.0,0.0,0.0,0.0,4.0,,forsa,T
2002-03-26,41.0,34.0,6.0,9.0,6.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2002-03-20,41.0,33.0,6.0,9.0,7.0,0.0,0.0,0.0,4.0,2509.0,forsa,T
2002-03-13,40.0,35.0,6.0,9.0,6.0,0.0,0.0,0.0,4.0,2500.0,forsa,T
2002-03-06,41.0,34.0,6.0,8.0,7.0,0.0,0.0,0.0,4.0,,forsa,T
2002-02-28,40.0,35.0,6.0,9.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2002-02-21,41.0,35.0,6.0,8.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2002-02-10,42.0,34.0,6.0,8.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2002-02-07,41.0,36.0,6.0,8.0,6.0,0.0,0.0,0.0,3.0,,forsa,T
2002-01-31,40.0,35.0,6.0,9.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2002-01-24,41.0,36.0,5.0,8.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2002-01-17,41.0,36.0,6.0,7.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2002-01-10,37.0,38.0,6.0,9.0,6.0,0.0,0.0,0.0,4.0,,forsa,T
2002-01-03,38.0,38.0,5.0,8.0,7.0,0.0,0.0,0.0,4.0,,forsa,T
2003-12-31,49.0,27.0,11.0,6.0,4.0,0.0,0.0,0.0,3.0,1009.0,forsa,T
2003-12-22,49.0,28.0,10.0,6.0,4.0,0.0,0.0,0.0,3.0,2502.0,forsa,T
2003-12-16,47.0,27.0,11.0,7.0,5.0,0.0,0.0,0.0,3.0,2501.0,forsa,T
2003-12-09,48.0,26.0,11.0,6.0,5.0,0.0,0.0,0.0,4.0,2507.0,forsa,T
2003-12-02,48.0,26.0,11.0,7.0,4.0,0.0,0.0,0.0,4.0,2503.0,forsa,T
2003-11-25,47.0,26.0,11.0,7.0,5.0,0.0,0.0,0.0,4.0,2507.0,forsa,T
2003-11-18,48.0,25.0,11.0,7.0,5.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2003-11-11,49.0,25.0,11.0,6.0,5.0,0.0,0.0,0.0,4.0,2502.0,forsa,T
2003-11-05,51.0,23.0,11.0,6.0,5.0,0.0,0.0,0.0,4.0,2504.0,forsa,T
2003-10-28,51.0,24.0,11.0,7.0,4.0,0.0,0.0,0.0,3.0,2502.0,forsa,T
2003-10-21,51.0,25.0,11.0,6.0,4.0,0.0,0.0,0.0,3.0,2499.0,forsa,T
2003-10-14,51.0,25.0,11.0,6.0,4.0,0.0,0.0,0.0,3.0,2509.0,forsa,T
2003-10-07,50.0,26.0,11.0,6.0,4.0,0.0,0.0,0.0,3.0,2005.0,forsa,T
2003-09-30,50.0,26.0,12.0,6.0,3.0,0.0,0.0,0.0,3.0,2516.0,forsa,T
2003-09-23,47.0,28.0,11.0,7.0,3.0,0.0,0.0,0.0,4.0,2502.0,forsa,T
2003-09-16,46.0,30.0,11.0,7.0,3.0,0.0,0.0,0.0,3.0,2536.0,forsa,T
2003-09-09,45.0,30.0,12.0,7.0,3.0,0.0,0.0,0.0,3.0,2506.0,forsa,T
2003-09-02,44.0,30.0,11.0,7.0,4.0,0.0,0.0,0.0,4.0,2509.0,forsa,T
2003-08-26,44.0,30.0,11.0,7.0,4.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2003-08-19,43.0,30.0,11.0,8.0,4.0,0.0,0.0,0.0,4.0,2507.0,forsa,T
2003-08-12,45.0,30.0,11.0,7.0,4.0,0.0,0.0,0.0,3.0,2496.0,forsa,T
2003-08-05,46.0,31.0,10.0,6.0,4.0,0.0,0.0,0.0,3.0,2508.0,forsa,T
2003-07-29,45.0,31.0,11.0,7.0,3.0,0.0,0.0,0.0,3.0,2506.0,forsa,T
2003-07-22,44.0,32.0,10.0,7.0,4.0,0.0,0.0,0.0,3.0,2503.0,forsa,T
2003-07-15,45.0,32.0,11.0,6.0,3.0,0.0,0.0,0.0,3.0,2505.0,forsa,T
2003-07-08,44.0,32.0,10.0,7.0,4.0,0.0,0.0,0.0,3.0,2503.0,forsa,T
2003-07-02,45.0,32.0,10.0,6.0,4.0,0.0,0.0,0.0,3.0,1005.0,forsa,T
2003-06-24,45.0,31.0,12.0,6.0,3.0,0.0,0.0,0.0,3.0,2511.0,forsa,T
2003-06-17,46.0,30.0,12.0,6.0,3.0,0.0,0.0,0.0,3.0,2002.0,forsa,T
2003-06-10,45.0,30.0,11.0,7.0,4.0,0.0,0.0,0.0,3.0,2506.0,forsa,T
2003-06-03,45.0,30.0,10.0,8.0,4.0,0.0,0.0,0.0,3.0,1021.0,forsa,T
2003-05-27,49.0,25.0,12.0,7.0,4.0,0.0,0.0,0.0,3.0,2505.0,forsa,T
2003-05-20,48.0,26.0,12.0,7.0,4.0,0.0,0.0,0.0,3.0,2502.0,forsa,T
2003-05-13,49.0,26.0,12.0,6.0,4.0,0.0,0.0,0.0,3.0,1003.0,forsa,T
2003-05-06,48.0,27.0,12.0,6.0,4.0,0.0,0.0,0.0,3.0,2002.0,forsa,T
2003-04-29,46.0,29.0,11.0,6.0,5.0,0.0,0.0,0.0,3.0,2006.0,forsa,T
2003-04-23,45.0,30.0,11.0,7.0,4.0,0.0,0.0,0.0,3.0,2002.0,forsa,T
2003-04-16,44.0,33.0,11.0,6.0,3.0,0.0,0.0,0.0,3.0,2512.0,forsa,T
2003-04-09,44.0,33.0,11.0,6.0,3.0,0.0,0.0,0.0,3.0,,forsa,T
2003-04-01,44.0,33.0,11.0,6.0,3.0,0.0,0.0,0.0,3.0,2506.0,forsa,T
2003-03-23,45.0,32.0,11.0,6.0,3.0,0.0,0.0,0.0,3.0,2501.0,forsa,T
2003-03-19,48.0,29.0,11.0,6.0,3.0,0.0,0.0,0.0,3.0,2502.0,forsa,T
2003-03-12,48.0,29.0,11.0,6.0,3.0,0.0,0.0,0.0,3.0,2531.0,forsa,T
